                  id                  |           video_source_id            |    status    |  current_stage   | retry_count | max_retries |          started_at           | completed_at | error_message | error_stage | error_traceback |       stage_timings        |                                                 stage_metadata                                                  |          created_at           |          updated_at           
 4711d6c4-d1a4-4bb4-929f-24e99e1042d0 | 84e63a4f-b55f-4021-b977-c16320b77c41 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:32:59.754224+00 |              |               |             |                 | {"audio_extraction": 3.87} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 115.64, "duration_seconds": 631.56}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:03.622251+00
 5b1c993d-3711-4561-9c12-2856107244f2 | 54366584-38d0-4076-b0ee-9f8c3d0fc19b | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:32:59.786324+00 |              |               |             |                 | {"audio_extraction": 4.37} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 113.81, "duration_seconds": 621.57}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:04.151399+00
 196b0b53-1a58-4b1e-8b26-6331b83f0619 | 136e1527-2eb6-44d0-b226-d483a475d50f | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:03.734064+00 |              |               |             |                 | {"audio_extraction": 4.65} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 121.53, "duration_seconds": 663.72}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:08.382205+00
 0713b5d2-cfc4-44e2-b162-9eb1c50bf5fa | e7775a54-e5e0-479a-84be-5e6ba4e34933 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:08.210149+00 |              |               |             |                 | {"audio_extraction": 4.26} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 159.95, "duration_seconds": 873.56}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:12.471314+00
 ac3b0334-17fd-4216-af52-4bdfedcf9a0c | 24cf6076-29b2-4aa1-b050-61cf8a784115 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:08.432882+00 |              |               |             |                 | {"audio_extraction": 7.42} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 160.9, "duration_seconds": 878.74}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:15.851559+00
 9ad5b653-ba9d-4cdb-bc4a-df3a12e8f45e | 4fcd338b-0930-4eeb-9201-c546702b2c1e | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:16.045121+00 |              |               |             |                 | {"audio_extraction": 2.92} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 103.95, "duration_seconds": 567.7}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:18.968346+00
 bb401212-d0d2-4f02-85f4-493d9ef8b122 | 6d546d20-8ce8-4b3f-9664-d3aea5a4b359 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:16.633032+00 |              |               |             |                 | {"audio_extraction": 3.05} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 71.03, "duration_seconds": 387.94}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:19.679576+00
 7a009a23-c849-4373-a66f-2cc073d7ee43 | 9bb91da8-c4e9-4b41-87b5-b8940ba9178f | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:19.72813+00  |              |               |             |                 | {"audio_extraction": 3.57} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 159.09, "duration_seconds": 868.87}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:23.295908+00
 a15015e1-b8ee-4534-8ce8-1ce863010b51 | 26336933-a33a-4315-a64c-20cc32c32a84 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:21.517908+00 |              |               |             |                 | {"audio_extraction": 2.78} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 97.78, "duration_seconds": 534.04}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:24.295563+00
 5c696228-6b15-4681-ba97-1dcce4ddc913 | 347d80b9-e727-46e1-9529-ffcda3e95b27 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:24.462818+00 |              |               |             |                 | {"audio_extraction": 2.09} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 55.23, "duration_seconds": 301.65}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:26.548854+00
 b3a5addd-bea9-497b-970d-731fd01511b7 | aba73230-ea66-4467-94e8-5af0e1c4d3bb | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:25.871822+00 |              |               |             |                 | {"audio_extraction": 2.96} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 90.43, "duration_seconds": 493.89}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:28.831286+00
 bd3431ef-3c16-42d1-bfcb-fc3d634b139c | a7f151f2-52a0-4326-9069-f076ceee4bf6 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:26.598982+00 |              |               |             |                 | {"audio_extraction": 3.18} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 103.8, "duration_seconds": 566.89}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:29.773546+00
 a4c5b978-d364-4dbd-9949-cf5be3e1106c | f3a2cd09-0422-4cd3-90d7-6a3a6b06a6aa | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:32:17.505199+00 |              |               |             |                 | {"audio_extraction": 3.27} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 92.64, "duration_seconds": 505.94}}  | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:32:20.770211+00
 1a41d1ad-4144-4b5d-8cef-cfba33eb08c6 | f52e2675-a353-4eb0-8584-387b345f5c54 | TRANSCRIBING | audio_extraction |           0 |           3 | 2026-05-12 11:33:28.902377+00 |              |               |             |                 | {"audio_extraction": 4.36} | {"audio_extraction": {"channels": 2, "sample_rate": 48000, "file_size_mb": 119.75, "duration_seconds": 654.01}} | 2026-05-12 05:01:39.111438+00 | 2026-05-12 11:33:33.26526+00
(76 rows)

